count,T_count,sum_leg,reflex_sim,reflex_stance_sim,on_reflex2,on_reflex_stance2,reflex_index2,reflex_index_stance2,swing_step_count,flat_cpg_tick,position_Read_tick,IMU_data
108,0,[   0. 3576.  792.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],33,"[2216. 2334. 1155. 1887. 2243.  923. 2209. 2228.  933. 2130. 2477. 1097.
 1776. 2477. 1477. 1881. 2237.  923.]","[2440. 2567. 1387. 2787. 3522. 1490. 2005. 2503. 1161. 1912. 2709. 1241.
 1563. 2710. 1710. 1841. 2882. 1462.]",[0. 0. 0.],"[ -224.  -233.  -232.  -900. -1279.  -567.   204.  -275.  -228.   218.
  -232.  -144.   213.  -233.  -233.    40.  -645.  -539.]",33,[1.26218212 3.         1.44275057 3.         1.71087617 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[   0. 3591.  807.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],34,"[2100. 2232. 1079. 1883. 2243.  923. 2212. 2228.  933. 2188. 2361. 1074.
 1832. 2361. 1361. 1878. 2237.  923.]","[2440. 2567. 1387. 2787. 3522. 1490. 2005. 2504. 1161. 1912. 2709. 1241.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -340.  -335.  -308.  -904. -1279.  -567.   207.  -276.  -228.   276.
  -348.  -167.   269.  -349.  -349.    38.  -645.  -539.]",34,[1.25778088 3.         1.44172969 3.         1.70849276 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[3190. 3606.  821. 2649. 3199.    0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],35,"[1984. 2187. 1045. 1880. 2243.  924. 2215. 2228.  934. 2213. 2245. 1061.
 1852. 2247. 1244. 1875. 2237.  924.]","[2440. 2567. 1388. 2787. 3522. 1490. 2005. 2504. 1162. 1912. 2708. 1241.
 1563. 2709. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -456.  -380.  -343.  -907. -1279.  -566.   210.  -276.  -228.   301.
  -463.  -180.   289.  -462.  -466.    35.  -645.  -538.]",35,[1.25265878 3.         1.44040006 3.         1.70598304 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[4135. 3621.  835. 3365. 4259.    0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],36,"[1911. 2171. 1028. 1877. 2242.  924. 2218. 2228.  934. 2225. 2176. 1052.
 1858. 2188. 1131. 1870. 2238.  924.]","[2440. 2567. 1387. 2787. 3522. 1490. 2004. 2503. 1161. 1912. 2709. 1242.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -529.  -396.  -359.  -910. -1280.  -566.   214.  -275.  -227.   313.
  -533.  -190.   295.  -522.  -579.    30.  -644.  -538.]",36,[1.24779922 3.         1.43938488 3.         1.70368683 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[4776. 3634.  847. 3846. 5064.    0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],37,"[1880. 2166. 1018. 1874. 2242.  924. 2221. 2228.  934. 2232. 2151. 1045.
 1859. 2166. 1066. 1867. 2237.  924.]","[2439. 2568. 1387. 2787. 3522. 1490. 2005. 2504. 1161. 1912. 2709. 1242.
 1563. 2709. 1711. 1840. 2882. 1462.]",[0. 0. 0.],"[ -559.  -402.  -369.  -913. -1280.  -566.   216.  -276.  -227.   320.
  -558.  -197.   296.  -543.  -645.    27.  -645.  -538.]",37,[1.2432518  3.         1.43791038 3.         1.70007014 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[   0. 3646.  859.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],38,"[2333. 2452. 1270. 1871. 2241.  925. 2224. 2229.  934. 2020. 2593. 1134.
 1665. 2593. 1594. 1863. 2237.  924.]","[2439. 2567. 1387. 2787. 3522. 1490. 2005. 2503. 1161. 1912. 2709. 1241.
 1563. 2709. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -106.  -115.  -117.  -916. -1281.  -565.   219.  -274.  -227.   108.
  -116.  -107.   102.  -116.  -116.    23.  -645.  -538.]",38,[1.23643164 3.         1.4360655  3.         1.6971668  3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[   0. 3659.  871.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],39,"[2216. 2335. 1154. 1867. 2241.  925. 2227. 2229.  935. 2134. 2477. 1074.
 1771. 2477. 1478. 1861. 2238.  924.]","[2440. 2568. 1387. 2787. 3521. 1490. 2005. 2503. 1161. 1912. 2709. 1242.
 1563. 2709. 1710. 1841. 2882. 1462.]",[0. 0. 0.],"[ -224.  -233.  -233.  -920. -1280.  -565.   222.  -274.  -226.   222.
  -232.  -168.   208.  -232.  -232.    20.  -644.  -538.]",39,[1.23224561 3.         1.43480527 3.         1.69387645 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[   0. 3671.  882.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],40,"[2100. 2243. 1065. 1865. 2241.  926. 2230. 2228.  935. 2200. 2361. 1046.
 1819. 2361. 1362. 1857. 2238.  925.]","[2440. 2568. 1387. 2787. 3522. 1490. 2005. 2503. 1161. 1912. 2709. 1241.
 1563. 2710. 1710. 1840. 2882. 1463.]",[0. 0. 0.],"[ -340.  -325.  -322.  -922. -1281.  -564.   225.  -275.  -226.   288.
  -348.  -195.   256.  -349.  -348.    17.  -644.  -538.]",40,[1.22694223 3.         1.43333226 3.         1.68974614 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[3194. 3683.  893. 2768. 3153.    0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],41,"[1984. 2206. 1025. 1862. 2240.  927. 2232. 2228.  936. 2228. 2251. 1031.
 1837. 2254. 1245. 1855. 2238.  925.]","[2440. 2567. 1387. 2787. 3522. 1490. 2005. 2503. 1161. 1912. 2709. 1241.
 1563. 2709. 1710. 1841. 2882. 1462.]",[0. 0. 0.],"[ -456.  -361.  -362.  -925. -1282.  -563.   227.  -275.  -225.   316.
  -458.  -210.   274.  -455.  -465.    14.  -644.  -537.]",41,[1.22276783 3.         1.43226629 3.         1.68617231 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[4149. 3695.  904. 3497. 4184.    0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],42,"[1902. 2193. 1005. 1859. 2240.  928. 2235. 2228.  936. 2240. 2197. 1021.
 1843. 2206. 1129. 1852. 2238.  925.]","[2439. 2567. 1387. 2787. 3522. 1490. 2005. 2504. 1162. 1912. 2709. 1241.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -537.  -374.  -382.  -928. -1282.  -562.   230.  -276.  -226.   328.
  -512.  -220.   280.  -504.  -581.    12.  -644.  -537.]",42,[1.21781485 3.         1.43064874 3.         1.68171656 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[4801. 3705.  915. 3968. 4972.    0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],43,"[1867. 2190.  994. 1857. 2239.  928. 2238. 2228.  935. 2246. 2179. 1013.
 1844. 2190. 1050. 1850. 2238.  926.]","[2439. 2567. 1387. 2787. 3522. 1490. 2005. 2503. 1161. 1912. 2709. 1242.
 1563. 2709. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -572.  -377.  -393.  -930. -1283.  -562.   233.  -275.  -226.   334.
  -530.  -229.   281.  -519.  -660.    10.  -644.  -536.]",43,[1.21241951 3.         1.42944068 3.         1.67790753 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[   0. 3716.  925.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],44,"[2333. 2451. 1270. 1854. 2239.  928. 2240. 2228.  935. 2020. 2593. 1128.
 1665. 2593. 1593. 1848. 2237.  926.]","[2440. 2567. 1387. 2787. 3522. 1490. 2005. 2504. 1161. 1912. 2709. 1242.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -107.  -116.  -117.  -933. -1283.  -562.   235.  -276.  -226.   108.
  -116.  -114.   102.  -117.  -117.     8.  -645.  -536.]",44,[1.20611195 3.         1.42724025 3.         1.67386526 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[   0. 3725.  935.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],45,"[2216. 2334. 1154. 1852. 2238.  929. 2242. 2229.  935. 2135. 2477. 1052.
 1766. 2477. 1477. 1847. 2237.  927.]","[2440. 2567. 1387. 2786. 3522. 1490. 2005. 2503. 1161. 1913. 2709. 1242.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -224.  -233.  -233.  -934. -1284.  -561.   237.  -274.  -226.   222.
  -232.  -190.   203.  -233.  -233.     7.  -645.  -535.]",45,[1.20023395 3.         1.42563817 3.         1.66969717 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[   0. 8868.  944.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],46,"[2100. 2256. 1053. 1851. 2237.  930. 2244. 2229.  935. 2208. 2361. 1018.
 1810. 2361. 1361. 1845. 2238.  927.]","[2440. 2568. 1387. 2787. 3522. 1490. 2005. 2503. 1162. 1912. 2709. 1241.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -340.  -312.  -334.  -936. -1285.  -560.   239.  -274.  -227.   296.
  -348.  -223.   247.  -349.  -349.     5.  -644.  -535.]",46,[1.19461276 3.         1.42392778 3.         1.66427743 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[3195. 3742.  952. 2865. 3123.    0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],47,"[1984. 2226. 1005. 1848. 2237.  930. 2246. 2229.  935. 2238. 2262.  999.
 1826. 2266. 1244. 1843. 2237.  929.]","[2440. 2567. 1387. 2787. 3522. 1490. 2005. 2503. 1162. 1912. 2709. 1242.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -456.  -341.  -382.  -939. -1285.  -560.   241.  -274.  -227.   326.
  -447.  -243.   263.  -444.  -466.     3.  -645.  -533.]",47,[1.18892848 3.         1.42237115 3.         1.66012478 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[4153. 3748.  959. 3606. 4120.    0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],48,"[1896. 2217.  983. 1847. 2237.  931. 2247. 2229.  935. 2251. 2222.  988.
 1832. 2228. 1128. 1842. 2237.  929.]","[2440. 2567. 1387. 2786. 3522. 1490. 2005. 2503. 1161. 1912. 2709. 1241.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -544.  -350.  -404.  -939. -1285.  -559.   242.  -274.  -226.   339.
  -487.  -253.   269.  -482.  -582.     2.  -645.  -533.]",48,[1.18270633 3.         1.42070359 3.         1.6551643  3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[4813. 3755.  966. 4069. 4892.    0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],49,"[1859. 2215.  970. 1846. 2237.  932. 2249. 2229.  935. 2257. 2209.  980.
 1834. 2216. 1034. 1841. 2237.  930.]","[2440. 2567. 1387. 2787. 3522. 1490. 2005. 2504. 1161. 1912. 2709. 1242.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[-5.810e+02 -3.520e+02 -4.170e+02 -9.410e+02 -1.285e+03 -5.580e+02
  2.440e+02 -2.750e+02 -2.260e+02  3.450e+02 -5.000e+02 -2.620e+02
  2.710e+02 -4.940e+02 -6.760e+02  1.000e+00 -6.450e+02 -5.320e+02]",49,[1.17698258 3.         1.41858965 3.         1.6504972  3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[   0. 3761.  973.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],50,"[2334. 2451. 1270. 1844. 2237.  933. 2251. 2230.  935. 2020. 2593. 1127.
 1665. 2594. 1593. 1838. 2237.  930.]","[2440. 2567. 1387. 2786. 3522. 1490. 2005. 2504. 1161. 1912. 2709. 1241.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -106.  -116.  -117.  -942. -1285.  -557.   246.  -274.  -226.   108.
  -116.  -114.   102.  -116.  -117.    -2.  -645.  -532.]",50,[1.1689094  3.         1.41532716 2.99033961 1.64614457 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[   0. 3766.  979.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],51,"[2217. 2336. 1154. 1843. 2237.  934. 2252. 2230.  935. 2136. 2477. 1033.
 1762. 2478. 1477. 1836. 2238.  931.]","[2440. 2567. 1387. 2787. 3521. 1490. 2005. 2503. 1162. 1912. 2709. 1242.
 1563. 2709. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -223.  -231.  -233.  -944. -1284.  -556.   247.  -273.  -227.   224.
  -232.  -209.   199.  -231.  -233.    -4.  -644.  -531.]",51,[1.16250527 3.         1.41265637 2.84627771 1.64221776 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[   0. 3773.  985.    0.    0.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],52,"[2101. 2271. 1044. 1841. 2237.  934. 2253. 2230.  935. 2212. 2360.  990.
 1804. 2362. 1361. 1835. 2237.  931.]","[2440. 2567. 1387. 2787. 3521. 1490. 2005. 2504. 1161. 1912. 2709. 1242.
 1563. 2710. 1710. 1840. 2881. 1462.]",[0. 0. 0.],"[ -339.  -296.  -343.  -946. -1284.  -556.   248.  -274.  -226.   300.
  -349.  -252.   241.  -348.  -349.    -5.  -644.  -531.]",52,[1.15609458 3.         1.4099167  2.7015405  1.63679057 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[3179. 3779.  992. 2939. 3088.   17.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],53,"[1985. 2247.  987. 1840. 2236.  934. 2255. 2230.  935. 2243. 2279.  968.
 1820. 2281. 1244. 1834. 2237.  931.]","[2440. 2567. 1387. 2787. 3522. 1490. 2004. 2503. 1161. 1912. 2709. 1242.
 1563. 2709. 1711. 1840. 2882. 1462.]",[0. 0. 0.],"[ -455.  -320.  -400.  -947. -1286.  -556.   251.  -273.  -226.   331.
  -430.  -274.   257.  -428.  -467.    -6.  -645.  -531.]",53,[1.1482901  3.         1.40659004 2.54169962 1.63362789 3.        ],[0. 0. 0. 0. 0. 0.]
108,0,[4139. 8925.  997. 3691. 4055.   23.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  0. -10.   0. -10.   0. -10.],[-10. -10. -10. -10. -10. -10.],54,"[1894. 2240.  961. 1839. 2236.  934. 2256. 2230.  934. 2256. 2249.  955.
 1826. 2252. 1128. 1832. 2237.  931.]","[2440. 2567. 1387. 2787. 3522. 1490. 2005. 2503. 1162. 1912. 2709. 1241.
 1563. 2709. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -546.  -327.  -426.  -948. -1286.  -556.   251.  -273.  -228.   344.
  -460.  -286.   263.  -457.  -582.    -8.  -645.  -531.]",54,[1.14138141 3.         1.40274119 2.38983965 1.62900651 3.        ],[0. 0. 0. 0. 0. 0.]
108,1,[4805. 3790.    0. 4140. 4813.   28.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],[0. 0. 0. 0. 0. 0.],[  1. -10.   1. -10.   1. -10.],[-10. -10. -10. -10. -10. -10.],55,"[1856. 2239.  947. 1838. 2236.  934. 2257. 2230.  935. 2261. 2240.  946.
 1829. 2243. 1022. 1831. 2237.  931.]","[2440. 2568. 1387. 2787. 3522. 1490. 2005. 2504. 1161. 1912. 2709. 1242.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -584.  -329.  -440.  -949. -1286.  -556.   252.  -274.  -226.   349.
  -469.  -296.   266.  -467.  -688.    -9.  -645.  -531.]",55,[1.13452208 3.         1.39849812 2.22331575 1.62480348 3.        ],[0. 0. 0. 0. 0. 0.]
108,1,[   0. 3794. 1009.    0.    0.    0.],[0. 1. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[  1.   1.   1.   1.   1. -10.],[-10. -10. -10. -10. -10. -10.],0,"[2334. 2452. 1270. 1837. 2236.  934. 2259. 2231.  934. 2020. 2593. 1126.
 1665. 2594. 1593. 1831. 2237.  931.]","[2440. 2567. 1387. 2787. 3522. 1490. 2004. 2504. 1161. 1912. 2709. 1241.
 1563. 2709. 1710. 1840. 2882. 1462.]",[0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0,[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.]
108,1,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[  1.   1.   1.   1.   1. -10.],[-10. -10. -10. -10. -10. -10.],1,"[1834. 2215.  951. 1836. 2236.  934. 2259. 2231.  935. 2263. 2229.  941.
 1834. 2216.  953. 1831. 2237.  931.]","[2440. 2567. 1387. 2787. 3522. 1490. 2005. 2504. 1161. 1912. 2709. 1242.
 1563. 2709. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -606.  -352.  -436.  -951. -1286.  -556.   254.  -273.  -226.   351.
  -480.  -301.   271.  -493.  -757.    -9.  -645.  -531.]",1,[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.]
108,1,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[  1.   1.   1.   1.   1. -10.],[-10. -10. -10. -10. -10. -10.],2,"[1833. 2218.  950. 1835. 2236.  934. 2260. 2231.  934. 2264. 2232.  938.
 1833. 2218.  950. 1831. 2236.  931.]","[2439. 2568. 1387. 2787. 3522. 1490. 2005. 2503. 1161. 1912. 2709. 1241.
 1563. 2710. 1710. 1841. 2882. 1462.]",[0. 0. 0.],"[ -606.  -350.  -437.  -952. -1286.  -556.   255.  -272.  -227.   352.
  -477.  -303.   270.  -492.  -760.   -10.  -646.  -531.]",2,[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.]
108,1,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[  1.   1.   1.   1.   1. -10.],[-10. -10. -10. -10. -10. -10.],3,"[1833. 2219.  947. 1835. 2236.  934. 2261. 2232.  934. 2264. 2234.  936.
 1833. 2220.  948. 1831. 2235.  933.]","[2439. 2567. 1387. 2787. 3522. 1490. 2004. 2503. 1162. 1912. 2709. 1242.
 1563. 2710. 1711. 1840. 2882. 1462.]",[0. 0. 0.],"[ -606.  -348.  -440.  -952. -1286.  -556.   257.  -271.  -228.   352.
  -475.  -306.   270.  -490.  -763.    -9.  -647.  -529.]",3,[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.]
108,1,[1755.    0. 1023. 1216. 3044. 2587.],[0. 1. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[-10. -10. -10. -10. -10. -10.],4,"[1833. 2221.  945. 1834. 2234.  935. 2262. 2232.  934. 2263. 2235.  935.
 1833. 2221.  947. 1831. 2233.  934.]","[2440. 2567. 1387. 2787. 3521. 1490. 2005. 2503. 1161. 1912. 2709. 1241.
 1563. 2710. 1711. 1840. 2882. 1462.]",[0. 0. 0.],"[ -607.  -346.  -442.  -953. -1287.  -555.   257.  -271.  -227.   351.
  -474.  -306.   270.  -489.  -764.    -9.  -649.  -528.]",4,[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.]
108,1,[1762. 5149.    0.    0. 3052.    0.],[0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 1. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[-10. -10. -10. -10. -10. -10.],5,"[1833. 2222.  944. 1834. 2232.  938. 2112. 2388. 1050. 2264. 2235.  935.
 1834. 2222.  945. 1835. 2766. 1345.]","[2440. 2567. 1387. 2787. 3522. 1490. 2005. 2503. 1162. 1912. 2708. 1242.
 1563. 2709. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[ -607.  -345.  -443.  -953. -1290.  -552.   107.  -115.  -112.   352.
  -473.  -307.   271.  -487.  -765.    -5.  -116.  -117.]",5,[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.]
108,1,[1770.    0.    0.    0. 3058.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 1. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[-10. -10. -10. -10. -10. -10.],6,"[1833. 2223.  942. 2672. 3406. 1373. 2112. 2388. 1052. 2263. 2235.  935.
 1833. 2224.  944. 1835. 2766. 1345.]","[2440. 2567. 1387. 2787. 3522. 1490. 2004. 2504. 1161. 1912. 2709. 1241.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[-607. -344. -445. -115. -116. -117.  108. -116. -109.  351. -474. -306.
  270. -486. -766.   -5. -116. -117.]",6,[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.]
108,1,[1777.    0.    0.    0. 3063.    0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 1. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[-10. -10. -10. -10. -10. -10.],7,"[1833. 2224.  940. 2556. 3290. 1257. 2201. 2293.  992. 2263. 2235.  935.
 1833. 2225.  942. 1833. 2650. 1229.]","[2440. 2567. 1387. 2787. 3522. 1490. 2005. 2503. 1161. 1912. 2709. 1241.
 1563. 2709. 1710. 1840. 2882. 1463.]",[0. 0. 0.],"[-607. -343. -447. -231. -232. -233.  196. -210. -169.  351. -474. -306.
  270. -484. -768.   -7. -232. -234.]",7,[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.]
108,1,[1784.    0. 1921.    0. 3068. 1654.],[0. 1. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0.],[0. 1. 0. 1. 0. 1.],[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],[-10. -10. -10. -10. -10. -10.],8,"[1833. 2226.  938. 2439. 3173. 1141. 2238. 2251.  969. 2262. 2235.  935.
 1833. 2225.  941. 1833. 2533. 1113.]","[2440. 2567. 1387. 2787. 3522. 1490. 2004. 2504. 1161. 1912. 2709. 1241.
 1563. 2710. 1710. 1840. 2882. 1462.]",[0. 0. 0.],"[-607. -341. -449. -348. -349. -349.  234. -253. -192.  350. -474. -306.
  270. -485. -769.   -7. -349. -349.]",8,[1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0.]
