Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 0:3:53.540	-0.5425	-0.2495	0.8022	0.0	0.0	0.0	-16.924	32.91	-2.922	27.89	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.560	-0.5415	-0.25	0.8037	0.0	0.0	0.0	-16.924	32.915	-2.922	27.86	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.580	-0.5405	-0.2495	0.8027	0.0	0.0	0.0	-16.924	32.915	-2.922	27.88	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.600	-0.5415	-0.2495	0.8037	0.0	0.0	0.0	-16.924	32.91	-2.922	27.85	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.620	-0.5425	-0.25	0.8037	0.0	0.0	0.0	-16.924	32.91	-2.922	27.88	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.640	-0.543	-0.2476	0.8018	0.0	0.0	0.0	-16.924	32.91	-2.922	27.86	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.660	-0.543	-0.248	0.8018	0.0	0.0	0.0	-16.924	32.91	-2.922	27.89	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.680	-0.5415	-0.2495	0.8027	0.0	0.0	0.0	-16.924	32.91	-2.922	27.91	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.700	-0.5405	-0.249	0.8037	0.0	0.0	0.0	-16.924	32.91	-2.922	27.91	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.720	-0.541	-0.25	0.8032	0.0	0.0	0.0	-16.924	32.91	-2.922	27.93	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.740	-0.5415	-0.2495	0.8042	0.0	0.0	0.0	-16.924	32.91	-2.922	27.89	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.760	-0.5435	-0.2495	0.8022	0.0	0.0	0.0	-16.924	32.91	-2.922	27.87	None	None	None	None	None	None	None	0.94919	-0.13663	0.28278	0.0181
 2000-0-0 0:3:53.780	-0.543	-0.2485	0.8018	0.0	0.0	0.0	-16.924	32.91	-2.922	27.88	None	None	None	None	None	None	None	0.94919	-0.13663	0.28278	0.0181
 2000-0-0 0:3:53.800	-0.543	-0.249	0.8018	0.0	0.0	0.0	-16.924	32.91	-2.922	27.86	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.820	-0.542	-0.2485	0.8032	0.0	0.0	0.0	-16.924	32.91	-2.922	27.85	None	None	None	None	None	None	None	0.94916	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.840	-0.541	-0.2495	0.8037	0.0	0.0	0.0	-16.924	32.915	-2.922	27.9	None	None	None	None	None	None	None	0.94916	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.860	-0.5405	-0.248	0.8042	0.0	0.0	0.0	-16.924	32.91	-2.922	27.88	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.880	-0.542	-0.2485	0.8022	0.0	0.0	0.0	-16.924	32.91	-2.922	27.89	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.900	-0.5425	-0.249	0.8018	0.0	0.0	0.0	-16.924	32.91	-2.922	27.85	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
 2000-0-0 0:3:53.920	-0.543	-0.2495	0.8022	0.0	0.0	0.0	-16.924	32.91	-2.922	27.88	None	None	None	None	None	None	None	0.94919	-0.13663	0.28281	0.0181
